throat_id,pore_1,pore_2,particle_1,particle_2,particle_3,x_m,y_m,z_m,length_m,radius_m,area_m2
0,0,4,85,70,124,-0.006383107285355793,-0.0019293598761657756,0.001636015907167761,0.00045588677157387583,0.00025134580467545337,1.984692159120511e-07
1,0,11,261,70,124,-0.006544791217924718,-0.002419893711427387,0.001785177774185751,0.0009873084136179276,0.00021361282174059296,1.4335224758187854e-07
2,0,3,261,85,70,-0.006386598282471952,-0.001920277767810743,0.0019026218697843788,0.000593545709801579,0.00025148267656068923,1.9868543000141595e-07
3,1,106,1812,1845,1795,0.002086650673598063,-0.006258578900241706,0.03490822916388058,0.0007609269157714817,0.0007018843104476294,1.5476791850822226e-06
4,1,2,1838,1812,1795,0.0013875791501740012,-0.006223355431056786,0.034231416667206194,0.001351945527320827,0.00033758938851619535,3.58036618356663e-07
5,2,107,1813,1812,1795,0.0013446730670759086,-0.006092880696226115,0.034185713682429716,0.000780515773335047,0.0003475123997375729,3.793940220305868e-07
6,2,58,1838,1813,1795,0.0008801719638760406,-0.006102144944120172,0.03402013768028502,0.0007572628148958909,0.00026903084028449137,2.2738091452927417e-07
7,2,210,1838,1813,1812,0.0011666603199262143,-0.006084696276054876,0.03380398167572139,0.00044753989738643225,0.0002947920694379582,2.7301182896134406e-07
8,3,6,131,85,70,-0.006137173071739261,-0.0016275648074389228,0.0020164832705384865,0.0003680435754723641,0.0003064809662929666,2.9509162855732175e-07
9,3,15,131,261,70,-0.005945857239429432,-0.0019867717380578276,0.002494125397081414,0.0011876076186058309,0.00017216286911207637,9.311697433044196e-08
10,3,88,131,261,85,-0.00634059402850568,-0.0014920041275004528,0.00238280744344106,0.0006261600398246889,0.0002526506017888093,2.0053516825861638e-07
11,4,672,22,70,124,-0.005986054284500642,-0.002043355891183779,0.0011318487049855356,0.001406106761956772,0.0001419021883635825,6.325983557653965e-08
12,4,5,22,85,124,-0.006501979177264163,-0.0015740724401282595,0.0011169709793237,0.0014077227702368874,0.0001518159404356853,7.240767808595078e-08
13,4,6,22,85,70,-0.006203034176922814,-0.001724776955591081,0.0015810172921604591,0.0004957631424856865,0.00026901725359323016,2.2735794856543675e-07
14,5,18,22,48,85,-0.006476094460428593,-0.0008092683570737678,0.0011184391722146238,0.001422853756898196,0.00015083252291708566,7.147264649014755e-08
15,6,651,22,131,70,-0.00553158142035586,-0.001519493826548971,0.0017561554632504412,0.0007597715780394402,0.0002135467596543944,1.4326359481201027e-07
16,6,19,22,131,85,-0.006019734256699773,-0.0012073655407159334,0.0018352007585326873,0.0006270757576417187,0.00029010039047054463,2.6439089768820397e-07
17,7,306,118,153,159,0.004615514057535112,0.004417705620461342,0.001479522514781683,0.0006897919270487802,0.0003306490277644908,3.4346649069666995e-07
18,7,92,17,118,153,0.004882422192375743,0.004264618070404623,0.0011959112652817376,0.0002619538346285465,0.0004056964087813579,5.170734031272199e-07
19,8,37,77,72,66,-0.005453384905916434,0.003204995376455591,0.000971644218995442,0.00014884180998536272,0.00047267699434023374,7.019057549771282e-07
20,8,28,162,72,66,-0.004741910287853317,0.003410866780237284,0.0006140468055564777,0.00013029215350291752,0.0005416469611143594,9.216849467095197e-07
21,8,38,162,77,66,-0.0050005807672174616,0.003211418621702682,0.0008478435677943101,0.0004382328805466581,0.0005686724737343543,1.0159545663511905e-06
