throat_id,pore_1,pore_2,particle_1,particle_2,particle_3,x_m,y_m,z_m,length_m,radius_m,area_m2
0,0,124,174,56,229,-0.006735691561917073,-0.0010596202274305926,0.0013785077044811498,0.0010661419906615062,0.00015581779635411052,7.627531130664401e-08
1,0,16,174,56,234,-0.006744966546785702,-0.000358628077610419,0.0013591092618637857,0.0010675733575050328,0.00012669044437604155,5.042403454265134e-08
2,1,2,78,373,209,0.003656629557787342,0.005618222519496774,0.0015717043389163556,0.0012966299567110913,0.0001237229977779854,4.808955311659081e-08
3,1,50,78,373,236,0.004283396512349477,0.005403943075052448,0.0015566290897507055,0.0005889296663246988,0.00034783748525712597,3.801041733279428e-07
4,2,1715,373,149,209,0.0030695169962025193,0.005873506258607874,0.0015662357450030831,0.00011720902602449987,0.0003084966291442046,2.989859075202776e-07
5,2,1719,78,373,149,0.003049994509580124,0.005819845991708579,0.0015945879405568826,0.00026251227283498584,0.00030853441768195734,2.9905915909686896e-07
6,3,13,212,167,142,-0.0034595639999226305,4.0985903886472995e-05,0.0010885835981554021,0.0005827351139325846,0.0002387663654955266,1.7910024088609814e-07
7,3,308,212,85,142,-0.003180847164410835,0.0004367577259453734,0.0013133617497671163,0.0004735305032289387,0.0002919008766035211,2.6768292616807516e-07
8,3,5,212,85,167,-0.0029353565841464496,0.00022232426605773062,0.0013699691628706236,0.000544866489669236,0.00026516760556696513,2.208975030122649e-07
9,4,12,85,196,70,-0.001663597817204947,0.0011309211652146029,0.0018787112029428248,0.00040938853409529214,0.0004913284097186448,7.58391795777487e-07
10,4,56,202,196,70,-0.0011714934915395836,0.0009312803095054322,0.0020743939757237877,0.0010880599447873748,0.0003358797974359094,3.544195239366474e-07
11,4,310,202,85,70,-0.0018271379565183118,0.0012686569511819975,0.0019185491012360446,0.00037288501886979244,0.0004847158003762213,7.381153314185853e-07
12,4,2261,202,85,196,-0.001607937187303426,0.0005521349982461195,0.0012920278851799158,0.001401229549750123,0.00013518137061378516,5.7409473454023394e-08
13,5,2260,202,85,167,-0.0022911211684961534,4.79009749792097e-05,0.0012158773203294806,0.0010707270536503518,0.00013722247594806318,5.915621450238092e-08
14,5,58,202,212,167,-0.002692593707707103,-0.00026584377034020583,0.0016961056730365137,0.0010414737665154553,0.00017963603875320036,1.0137638766365323e-07
15,5,313,202,212,85,-0.0027570923197816214,0.00025232228739633007,0.0015703375277841022,0.0005621981354373618,0.0002863005480529798,2.5751007861599576e-07
16,6,61,13,51,46,0.0013092086089074165,0.0004605679584404151,0.0013780794833368882,0.000264569455640721,0.00031162978456228624,3.0508987261006484e-07
17,6,7,26,13,46,0.0006455481114485025,0.0006752390421711675,0.0012814379381820425,0.0009992266465932349,0.00016071698711048155,8.114718099253945e-08
18,6,20,26,13,51,0.0013440090140965158,0.000782977946481036,0.0013288102856664232,0.0002792999115196778,0.0003195518081491269,3.20798575613252e-07
19,7,57,13,196,46,0.00015352711171777238,0.0005348733445131532,0.0014087123211806304,0.0006655948127799079,0.00021567217139608784,1.4612956597850134e-07
20,7,85,26,13,196,0.00013698204533391458,0.0009709559036485777,0.0014315919631782909,0.0007655870869621578,0.00018629715434234,1.0903409294681535e-07
21,8,71,48,41,73,0.0011201042698624683,0.003104432058702687,0.0011563235223349454,0.0009393016334896237,0.00016639968991026034,8.698710911618805e-08
22,8,23,48,26,73,0.0009907046879765401,0.0023431680673210373,0.0014017367817635872,0.0007711655200011002,0.0002793725850623892,2.451982947189291e-07
23,8,86,48,26,41,0.0007294454728853409,0.0025836734067324583,0.0011981011088755434,0.000336224509402079,0.00035061808834172903,3.8620554751299027e-07
24,9,292,76,171,175,-0.004877616063856248,0.004443320192352303,0.001262285396939948,0.001295321372437355,0.00027967071979048935,2.4572190466924113e-07
25,9,94,76,55,175,-0.004225099540462142,0.004094106331534899,0.000654992685231994,0.0003908039407035591,0.0006249351523825859,1.226929987521492e-06
26,9,10,76,55,171,-0.004859947165896682,0.0034635434821122593,0.0005608983768340748,0.0006453083747522918,0.00045669159270967394,6.5523321739141e-07
27,10,95,76,220,171,-0.005422347387538111,0.0033903852681556666,0.0010693434818081402,0.0010951443733604072,0.00016882916636586044,8.95457183486086e-08
28,10,100,76,220,55,-0.004715185585192794,0.0028996901292185754,0.001137784742745073,0.0015564935122420478,0.00012340670014869646,4.784398569636948e-08
29,11,18,102,198,73,0.002691036936787981,0.002405259051524243,0.001375746814519777,0.00035639479958201204,0.0002329757705366427,1.705184539125583e-07
30,11,72,239,102,73,0.002575436070533007,0.0029296184426736106,0.0013143645732805022,0.0009077485920474446,0.000151678787496335,7.227690868223466e-08
31,11,2196,239,102,198,0.003021111546399481,0.0025271178933848623,0.0013780337195348877,0.0006303799895980944,0.00021661584376212871,1.4741114180062306e-07
32,12,108,120,196,70,-0.001560043691763104,0.0017091397820884777,0.0017292221693435673,0.00014338352356314997,0.0006019358363282037,1.1382830593170085e-06
33,12,304,120,85,70,-0.00184686200344701,0.001668091881392836,0.0018307989989475438,0.0002239909198340116,0.0005809836269931838,1.0604193884171718e-06
34,12,105,120,85,196,-0.001497961285706487,0.0016544593443912816,0.000914881515119108,0.0007028322766705879,0.0003373530506712942,3.5753548895907397e-07
35,13,14,122,212,142,-0.003985897108226009,-1.5578534370050954e-05,0.001232544819906791,0.0008989661906563997,0.0001624890137741445,8.294646425794435e-08
36,13,2133,122,212,167,-0.003558934477198499,-0.0005577054398898081,0.0012283887065389263,0.0011590678742026807,0.00012357975772289687,4.797826640556156e-08
37,14,312,212,142,0,-0.00422060655152642,0.00038825585628244204,0.0016497906360218987,0.0010484451477414019,0.00017717207126189576,9.861441380776298e-08
38,14,111,122,142,0,-0.004542734717735431,8.12152658185623e-05,0.0013409754009149843,0.0006099478316092245,0.0002526387996202938,2.005164333373231e-07
39,14,1984,122,212,0,-0.0044916634032346305,-0.00017419664008186267,0.0015992671166707544,0.0009349003172685344,0.00022583453349310793,1.602251099691004e-07
40,15,1990,174,56,0,-0.0061129392507896976,-7.259909361935881e-05,0.0021969434499539394,0.0006470289127962074,0.0004091783425552866,5.259871693699765e-07
41,15,117,69,56,0,-0.0060068347880253,0.00023925366754185072,0.001762372343806901,0.0006286289801772802,0.00028883488052327654,2.6208921503218995e-07
