pore_id,x_m,y_m,z_m,volume_m3,inscribed_radius_m,component,inlet,outlet,wall,sobol_void_samples
0,0.006525099077087874,-0.0008962000309233342,0.01330608531836932,3.570537158558001e-10,0.0003324900130059408,0,0,0,0,210
1,0.006016008608133866,-0.0019625300310167643,0.025787371609299888,1.6538117480256774e-10,0.0004900307595376712,0,0,0,0,97
2,0.006046419338688786,-0.001968350127215364,0.025958430460097392,3.3669910972625326e-10,0.0004941170071940576,0,0,0,0,198
3,0.003461077371051334,-0.005590416104880719,0.0227674070744888,4.94447307230241e-10,0.00030347430283979954,0,0,0,0,291
4,-0.006584465337226362,0.0005517477553823076,0.001655899120661421,1.6682295940341063e-09,0.00039675199982247306,0,1,0,1,983
5,0.002770362649652653,-0.0058754941542988005,0.0015564216972000912,3.2312937230655543e-10,0.0003026468933712234,0,0,0,0,190
6,0.0022417239342123157,-0.006743418303055371,0.0004871526378168067,2.55195874349193e-09,0.0004970388240750462,0,1,0,1,1504
7,0.001598515760125563,-0.006339551789216059,0.001173162262125626,3.4518019561356446e-10,0.00023204631387830374,0,0,0,0,203
8,0.004221753345599167,0.005966029868647806,0.0067443293545312935,1.0338443696632312e-09,0.00041710191171978855,0,0,0,0,609
9,-0.005760863522491817,0.0033644947011735506,0.03212208877852323,3.214331551290932e-10,0.00021732340801657913,0,0,0,0,189
10,-0.00457042882551923,-0.004962278583499416,0.03544040143776249,1.6207355130651639e-09,0.0011727089093835435,0,0,0,0,955
11,0.00263022287440993,0.005864859856204494,0.012253962906892743,3.1295206924178206e-10,0.0002923498517483097,0,0,0,0,184
12,0.0012297742121791788,0.0060632466773346775,0.012437258878690592,7.887409875199385e-11,0.0004716626277404824,0,0,0,0,46
13,0.006205844842836243,-0.0020325410727735286,0.025453423359106782,1.0847308849870982e-09,0.00039786717647976894,0,0,0,0,639
14,0.0068318813444488554,-0.0011687450530231697,0.026708220991559152,8.94754561111328e-10,0.00026556084812606035,0,0,0,0,527
15,0.006026447477666751,-0.0018165265243634155,0.02606912980341748,3.0277476617700864e-10,0.0004640635530152498,0,0,0,0,178
16,0.005934114908749309,-0.0015492708057178969,0.025925891520760032,2.2305255883628367e-10,0.0004177602891782174,0,0,0,0,131
17,-0.006245678469416449,0.0017899671481786245,0.0013018971878575123,1.5223549167723543e-09,0.00034497785231994845,0,1,0,1,897
18,0.0034848629116817,0.00597555667612026,0.010910938538588825,4.673078323908453e-10,0.00036825027778220043,0,0,0,0,275
19,0.0029175266697228125,0.006729477706026762,0.011202832330165693,1.1254400972461917e-09,0.00042791720331618484,0,0,0,0,663
20,0.0024616971321901383,0.006786555029441598,0.011019853761047462,1.162756875150361e-09,0.00039543996916314246,0,0,0,0,685
21,0.0034959658532731845,0.005738573530500443,0.009300185219488864,4.198137514219027e-10,0.000357791917092518,0,0,0,0,247
22,0.0025927018851020483,0.005559346944531635,0.010151089391662689,2.196601244813592e-10,0.00027793694733204636,0,0,0,0,129
23,0.005437189407771014,0.005252435067860892,0.005208881729549041,1.3103277695895753e-09,0.0006499590017131478,0,0,0,0,772
24,0.005593686027661686,0.005222913513567717,0.005176914645418399,3.4857262996848897e-10,0.0007241872150344073,0,0,0,0,205
25,0.004055220983313957,0.004662889296859037,0.005957964168268812,4.452570090838362e-10,0.00048688509390417496,0,0,0,0,262
26,0.002428689668279274,-0.00254674888540135,0.009696123448564303,2.2644499319120813e-10,0.0004174625586833271,0,0,0,0,133
27,0.0038510137864967847,-0.002049046877336285,0.012759222234180169,2.9429368028969745e-10,0.00042529892570231304,0,0,0,0,173
28,0.005132366382187822,-0.004817393545746827,0.0071570559415448,1.0423254555505424e-09,0.0005620861791078071,0,0,0,0,614
29,0.005566841810946131,-0.004186352557111083,0.022024954004229224,1.1831114812799078e-09,0.0002803354687679116,0,0,0,0,697
30,0.004160052412113129,-0.005338805977341061,0.02216562480628741,1.1763266125700586e-09,0.00025173199109462883,0,0,0,0,693
31,0.004654547933560896,-0.004475071298439567,0.022549069133876033,1.9760930117435016e-10,0.00032501597403852996,0,0,0,0,116
32,0.0046375291941189965,-0.004619828108582967,0.022625204877419768,3.4518019561356446e-10,0.0003191448063087026,0,0,0,0,203
33,0.003951840076582152,-0.004935379275372289,0.002539612624806113,2.552806852080661e-10,0.00033979832862782655,0,0,0,0,150
34,-0.0001712696901715683,0.00679882775953545,0.0048080107974108905,8.21817222480452e-10,0.00032661661525374504,0,0,0,0,484
35,0.004033897923527823,-0.005796679877789839,0.0015555470444092638,1.5783300836286079e-09,0.0003044631067003345,0,1,0,1,930
36,0.002893094376122834,-0.00593230219489622,0.001672380928801885,5.097132618274011e-10,0.00029966937482586015,0,0,0,0,300
37,0.004206784778075548,-0.005321691251300793,0.0022058218982547893,2.3322986190105707e-10,0.0003365258925520823,0,0,0,0,137
38,0.0045097235371856495,-0.005562472263120966,0.0020012962095277763,1.6478749879045595e-09,0.0004326869481648528,0,0,0,0,971
39,0.004351888638766919,-0.005480082925268873,0.0019327825167885315,1.9591308399688796e-10,0.00040045352723506024,0,0,0,0,115
40,0.0037927908913035608,-0.00511585243234099,0.002623130519341207,2.0269795270673687e-10,0.0003542289420606803,0,0,0,0,119
41,0.0011997639737084038,-0.0069882177621305224,0.001865536626356077,8.94754561111328e-10,0.0002860614703460539,0,0,0,0,527
42,0.0067072011642850754,-0.003199190732033185,0.0005634001675093444,3.040469290601053e-09,0.0005821273004931706,0,1,0,1,1792
43,0.00316772834036516,0.0045490848335160185,0.009293924278981885,2.6715420545030174e-10,0.0003069797840843019,0,0,0,0,157
44,0.0023762068153500462,0.005023801159813701,0.010216824913169142,2.3153364472359484e-10,0.00035607291185479125,0,0,0,0,136
45,0.003118349538936487,0.0044830074467088485,0.009168368493168627,2.8750881157984853e-10,0.0003105042207099711,0,0,0,0,169
46,0.002522135128201645,0.005234602891203519,0.007828819090962634,2.8920502875731076e-10,0.0004877962847605993,0,0,0,0,170
47,0.003162611524981252,0.005197179275365885,0.008193935902150758,3.92674276582507e-10,0.00038496383521242287,0,0,0,0,231
