throat_id,pore_1,pore_2,particle_1,particle_2,particle_3,x_m,y_m,z_m,length_m,radius_m,area_m2
0,0,2797,353,244,527,-0.0019540917498913667,0.00641397082748606,0.006294718126624172,0.0004458733541436769,0.00036546888336103816,4.196146915400637e-07
1,0,2795,353,69,527,-0.0022849311790761307,0.00616888046376507,0.00642173215858686,0.0006805259947985473,0.00030300811311065854,2.8844192592205164e-07
2,0,4,353,69,244,-0.0022274112021724384,0.00658795288604547,0.005869653752870784,0.0004184143784705942,0.0003440166938937591,3.7179959157554743e-07
3,1,64,1680,1576,1482,0.0007050086693094113,-0.006673179678468846,0.0300082161005798,0.0009606765903010247,0.00017781306074546798,9.932925725535177e-08
4,1,1056,1381,1576,1482,9.806237590454176e-05,-0.007021412755237691,0.029648199671570143,0.0006959593223997386,0.0002461046742857734,1.902784466780124e-07
5,1,2,1381,1680,1482,0.0006869715410402342,-0.006868775340919004,0.029376326160271506,0.0010107031845060146,0.0002886344246171292,2.6172555327407743e-07
6,2,376,1421,1680,1482,0.0011214833964516481,-0.006362555800173125,0.02894155177898573,0.00023374505542630907,0.00047903630552604485,7.209194309458045e-07
7,2,380,1421,1381,1482,0.0010415485935351563,-0.006555527841865994,0.028946514237209196,0.0003308149772943782,0.0004894183151616366,7.525065906289551e-07
8,3,41,188,94,126,0.006086291964296592,-0.0023510353265306467,0.001524789094335649,0.0008364323007202087,0.00026098382016935485,2.139819004894566e-07
9,3,313,188,284,126,0.0062330155396240075,-0.002044981003434068,0.001707572718959137,0.0006133592691355346,0.0003060138121946636,2.941927263919191e-07
10,3,61,188,284,94,0.006311962913969145,-0.002267942572128573,0.002093196165933978,0.0009313458412710465,0.00027133478210290124,2.3129210613433338e-07
11,4,42,56,353,244,-0.0019152850064333184,0.0064658881653257075,0.005362027683790126,0.0007902406252408828,0.00020233505199046423,1.2861514844796745e-07
12,4,46,56,353,69,-0.002670175544309332,0.006181974623835915,0.005490109186192815,0.0012697782581941473,0.0001339931445496871,5.6404665910837256e-08
13,5,2303,1330,1608,1620,-0.006028378405027942,0.00011446932786216175,0.02849157932586747,0.00050210192423635,0.00024590808091485325,1.8997457158559775e-07
14,5,4542,1435,1608,1620,-0.006390385433714483,-0.00036403883568419075,0.02855944420447506,0.0008945578557204523,0.0001236374257406438,4.8023054599526396e-08
15,5,225,1435,1330,1620,-0.006215480709061418,0.0002268147466801141,0.028822651309125712,0.0010546714379092114,0.00020690069740299819,1.344849797129139e-07
16,5,53,1435,1330,1608,-0.006414875700548187,0.00024311991692245447,0.028239966692360178,0.0006541161676877052,0.00017878688220687516,1.0042022141529953e-07
17,6,333,1282,1364,1196,0.005176971340079747,0.001540598878738503,0.024264572262044082,0.00024213554868355593,0.00040901881950119393,5.255771245809e-07
18,6,328,1116,1364,1196,0.005307633612285793,0.0015579929980319893,0.02417699227785047,0.00010851601566259316,0.0004577533996383145,6.582835908509863e-07
19,6,334,1116,1282,1196,0.005197224266623034,0.0015580375186803142,0.024148752448003137,0.00022214521382269315,0.00042748527189920163,5.741061324913389e-07
