pore_id,x_m,y_m,z_m,volume_m3,inscribed_radius_m,component,inlet,outlet,wall,sobol_void_samples
0,-0.007486108271828997,-0.0011334153527363894,0.00747471607083293,1.3794392760399947e-09,0.000628898484116637,0,0,0,0,817
1,-0.007351794855994811,-0.0020648754370007367,0.03300688922326435,2.1320140981975946e-09,0.000530071987336119,0,0,0,0,1263
2,-0.006169645764690174,-0.00183271287995323,0.008149640649899731,5.222464292775271e-10,0.0003014087379618822,0,0,0,0,309
3,-0.0008559738364122507,-0.007660630420553836,0.02945208934357997,1.357503238622845e-09,0.0005783873494571392,0,0,0,0,804
4,-0.0032748376191585773,-0.00569025139967233,0.025159991772446495,6.251770663887683e-10,0.0002466243141211363,0,0,0,0,370
5,0.0048816052392844,0.005340707649124765,0.02494908667176764,3.3663380497856754e-10,0.00040391422892819184,0,0,0,0,199
6,0.004962324293477201,0.00415708632579997,0.025653613910382605,2.4045271784183393e-10,0.0003061816102583056,0,0,0,0,142
7,0.004933182110772274,0.0037000363585984555,0.025436358137915994,2.505770428035954e-10,0.0003954342612775189,0,0,0,0,148
8,0.007073217027816131,0.0006531007757753206,0.017815740952694697,1.536366312947297e-09,0.0004458306360193531,0,0,0,0,910
9,-0.005400137756694684,-0.003582443267453,0.033350834145825604,7.095464410701135e-10,0.0004401931623281083,0,0,0,0,420
10,-0.00610411949838693,-0.0022328160446192765,0.033564992578739676,3.180725425486716e-10,0.0002613805166596096,0,0,0,0,188
11,-0.006122074018824757,-0.002853430350565767,0.03409300205696077,3.8919592540504566e-09,0.00030824761945204813,0,0,1,1,2306
12,-0.005592176068551203,-0.0019928024898725263,0.007839468833818313,9.702478088354704e-11,0.00043183872359366636,0,0,0,0,57
13,-0.005698032033077389,-0.0020221145569326677,0.007803803887752622,1.7801938057763847e-10,0.0004138228391572862,0,0,0,0,105
14,-0.005464329276300994,-0.002166684302455205,0.007810443918573735,2.607013677653568e-10,0.0004066086325441202,0,0,0,0,154
15,-0.005667236541835494,-0.0023563954671131787,0.00769608050992801,2.539518177908492e-10,0.0003589305753124659,0,0,0,0,150
16,-0.005598112889651607,-0.002164746329985981,0.005330895181917906,1.0208694336442775e-10,0.000504331753900378,0,0,0,0,60
17,-0.005548757362537538,-0.002409211860306473,0.005438306305838835,1.7970676807126537e-10,0.00045150648198789194,0,0,0,0,106
18,-0.0061695182355609125,0.00021380887231062186,0.007872628092856854,2.826374051825066e-10,0.0003460952686249792,0,0,0,0,167
19,-0.0074156392206216,-0.000473736312672918,0.033892645709361166,4.8065232755962395e-09,0.0009231203611852989,0,0,0,0,2848
20,0.002159703746500282,0.0070316953845255895,0.030452950985610846,1.0099014149357026e-09,0.00045500879971627423,0,0,0,0,598
21,0.0045565041620610185,0.0033505900789238137,0.025332268646886622,2.1345451794380348e-10,0.0004260374629220489,0,0,0,0,126
22,0.0027299803012545316,0.006305781300619137,0.030725776030841367,9.474680776715072e-10,0.000293867863945198,0,0,0,0,561
23,-0.002267539922890764,-0.005934308261628961,0.025780443517876075,2.0670496796929585e-10,0.00018803046615932116,0,0,0,0,122
24,-0.00166099371229498,-0.005201068229384004,0.026244359832415968,3.501329049275828e-10,0.00040189338301858176,0,0,0,0,207
