throat_id,pore_1,pore_2,particle_1,particle_2,particle_3,x_m,y_m,z_m,length_m,radius_m,area_m2
0,0,193,0,190,93,-0.00634658268752621,0.002215716251407003,0.00126412517630658,0.0009442732745347115,0.00022147163006960228,1.5409412354024624e-07
1,0,14,54,190,93,-0.006540596746341057,0.001959137150477801,0.0016890553576914878,0.0006404562948374872,0.0002708946309583805,2.3054232453121373e-07
2,0,8,54,0,190,-0.006719323231864445,0.0025241347341787403,0.0017408408981149795,0.0012943286113903673,0.000333642389729189,3.497134366726203e-07
3,1,3757,96,169,74,-0.0025610387089523325,-0.004390153266448298,0.0011306560777967507,0.00042576212575091136,0.00028315995361041194,2.518915145549558e-07
4,1,3759,96,94,74,-0.0023343326579483674,-0.0043985567374834,0.0011357913305737623,0.0006018621419085019,0.000281383483865094,2.487408290747884e-07
5,2,57,184,187,193,-0.006089527195803512,-0.0013387542939120756,0.0016652782196930334,0.0001093131151458871,0.0004977177582503491,7.782446528686163e-07
6,2,30,184,48,193,-0.006255498636098078,-0.002059204552771455,0.0013441515648678754,0.0009251763638393003,0.00024600104811536687,1.9011824106184715e-07
7,2,200,184,48,187,-0.006270081170846046,-0.00142814863459945,0.0015077322195446179,8.633306654576077e-05,0.0004740647992046344,7.060334711538552e-07
8,3,477,1752,1809,1747,0.002437931961084103,-0.00614372903758077,0.034022150931758394,0.0007622426995631365,0.0002509429722951621,1.9783355176084772e-07
9,3,4,1753,1809,1747,0.0020396303493050026,-0.006264341899821339,0.034066258138094385,0.0009088044480333493,0.00023386296451541886,1.7181962780873608e-07
10,3,119,1753,1752,1747,0.0023937824837970603,-0.0065983190888701405,0.033872053932724897,0.0009701830317860791,0.00031676273195741964,3.152230977180301e-07
11,4,476,1767,1809,1747,0.0018589776474431908,-0.005803987744007888,0.03419816197949035,0.00048304006803270627,0.000308462451015621,2.9891966230551115e-07
12,4,120,1753,1767,1747,0.0014128987079770547,-0.005974152353833515,0.03402087127117485,0.0004010355388995124,0.00029124149870321775,2.6647494862261605e-07
