pore_id,x_m,y_m,z_m,volume_m3,inscribed_radius_m,component,inlet,outlet,wall,sobol_void_samples
0,-0.006610407391941688,0.0030737781727160143,0.03211678773999834,1.5601144874134818e-09,0.00042134287083293203,0,0,0,0,915
1,-0.005680761407249873,0.002883239320451927,0.03322761469217246,7.370284170467841e-10,0.0003443648946794697,0,0,1,1,432
2,-0.005525446105390709,0.0024555849634508866,0.03339698281851866,1.678550267725046e-10,0.0004491070386087368,0,0,0,0,98
3,-0.005910233008386084,0.0015137610114195812,0.031772007825189276,2.3261128075580586e-10,0.0003578942235652067,0,0,0,0,136
4,-0.005246055233376494,0.001454188837830511,0.03180212620711052,2.8373463916367527e-10,0.0003663390064380794,0,0,0,0,166
5,-0.003386200813013402,0.002485331192914341,0.031743215479514884,2.820305272167463e-10,0.0002487096233573376,0,0,0,0,165
6,-0.005550400365145845,0.0022548294050260746,0.03335873057957594,3.1781687810225494e-10,0.00044072590989920177,0,0,0,0,186
7,-0.005704869446555823,0.0020561923283884593,0.033808465492898065,3.1952099004918386e-10,0.0004988379618574788,0,0,0,0,187
8,-0.006349038776092783,0.0019630487388425555,0.03238578286204429,3.1781687810225494e-10,0.00023779836749936178,0,0,0,0,186
9,-0.005913046735042727,0.001511566137129702,0.03177976386457461,1.4399745951549886e-10,0.000358285468348053,0,0,0,0,84
10,-0.005207396685915252,0.0014030627327711448,0.03195740843024243,8.094531747912658e-11,0.0003881319793334468,0,0,0,0,47
11,0.006397478406566824,0.0006906213680493514,0.005900145305592969,6.262611404964004e-10,0.0005291743935881547,0,0,0,0,367
12,-0.0008430480038351431,0.006858858974257152,4.966329503142486e-05,2.5706528719423675e-09,0.0007770137112502435,0,1,0,1,1508
13,0.002556645887529502,0.005680196280462943,0.0030427052355072163,2.752140794290304e-10,0.0005865792619272188,0,0,0,0,161
14,-0.004300530899265951,0.004174571420481476,0.03461020814067833,7.224582599005414e-09,0.0005379074162961741,0,0,0,0,4239
15,-0.006463946794237861,-0.0005234307715431696,0.034232262490575455,2.251983937866648e-09,0.0005008990819293904,0,0,1,1,1321
16,-0.0038630596212062282,0.00282146690833548,0.03343900494691012,2.394277285435218e-10,0.00018902576553221997,0,0,0,0,140
17,-0.004409878612790051,0.0022886320753359815,0.03262759893491917,2.0534548960494217e-10,0.00039666257567269765,0,0,0,0,120
18,-0.004441697802406307,0.002285166099214527,0.03262447303553801,2.377236165965928e-10,0.0003996638942892751,0,0,0,0,139
19,-0.004005995328107084,0.0029046330401842875,0.03199179715190647,4.2517593075878073e-10,0.00039795552126825563,0,0,0,0,249
20,-0.0031703626520297756,0.003786201478473061,0.032858054799455125,4.5755405775043133e-10,0.0005503077544401785,0,0,0,0,268
21,-0.003974454081389845,0.0042303965403452425,0.03365477308551363,5.819542298762468e-10,0.00036614973632235397,0,0,0,0,341
22,-0.005289769897886635,0.003754616857946892,0.03356680635133559,2.528050073269143e-09,0.0002681561374352244,0,0,1,1,1483
23,-0.005493466613005487,0.0029536468110607644,0.03323670721208539,2.121619373926581e-10,0.0003646438938809882,0,0,0,0,124
24,-0.005354382175704856,0.002693389709795743,0.03334752061806316,2.8543875111060424e-10,0.00041830605686893156,0,0,0,0,167
25,-0.004741189295267968,0.003679403077814882,0.03413891928694087,1.2755277922763422e-09,0.00043438897814324464,0,0,0,0,748
26,-0.0045480800614803715,0.0037448899149088604,0.034160375172528665,2.8884697500446223e-10,0.0004424601641414952,0,0,0,0,169
27,-0.004780110948360957,0.0031415121406324804,0.03402121532392995,3.6382790066933736e-10,0.00034489357117509776,0,0,0,0,213
28,-0.004467268342768204,0.0031672595074442676,0.034038613302034906,2.8884697500446223e-10,0.0003125682574237862,0,0,0,0,169
29,-0.003456625524042248,0.002527315668441152,0.031013062569990833,1.6444680287864664e-10,0.00035483830395732763,0,0,0,0,96
30,-0.0021456234834413674,0.002275589757425831,0.030530949914542062,2.22386609074232e-10,0.00023618922298831925,0,0,0,0,130
31,-0.002283981635228881,0.0029020840362906897,0.03099633088577953,1.7467147456022054e-10,0.00028855771076833324,0,0,0,0,102
32,-0.0017616234715453832,0.0027991573495273494,0.02987134309765045,2.1045782544572914e-10,0.0003275694762070121,0,0,0,0,123
33,-0.005054249286982728,0.004327369480871476,0.032628589782348595,3.5019500509390555e-10,0.00031482789789248763,0,0,0,0,205
34,-0.005284448792954216,0.003461025206153165,0.03240061830911924,2.905510869513912e-10,0.0001872633129875646,0,0,0,0,170
35,-0.006453935224992332,0.0034531355403323257,0.031491812550097996,1.1204536051058047e-09,0.0006694411024613871,0,0,0,0,657
36,-0.004412626114912988,0.0029641398016319776,0.0318292733839411,2.0534548960494217e-10,0.00042618933130355414,0,0,0,0,120
37,-0.004219232456548162,0.0030466412133175642,0.03177572343753003,8.605765331991353e-11,0.0004712680144672369,0,0,0,0,50
38,-0.005936973893646511,0.002622913573867112,0.029202217130185462,5.359432073091644e-10,0.00034714785474797337,0,0,0,0,314
39,-0.006081914792808972,0.0030387931947718876,0.030996618255836487,4.5584994580350236e-10,0.0005809101265051279,0,0,0,0,267
40,-0.006139700699997499,0.0031686942577680453,0.031024206357109688,4.149512590772068e-10,0.0006355467592426177,0,0,0,0,243
41,-0.006025718205520346,0.003108435195330883,0.030961192762110495,7.412886969141067e-11,0.0006158021078533517,0,0,0,0,43
42,-0.006932425168553148,0.003921646360067367,0.031146753866178645,4.285841546526386e-10,0.0011037092889530967,0,0,0,0,251
43,-0.006064881524209569,0.003476041453197952,0.02819180892706111,1.2533743369662654e-09,0.0003339094948967956,0,0,0,0,735
44,-0.006124141474315759,0.0027695569427583994,0.02668450246121607,1.3539169418350752e-09,0.00024547111478831235,0,0,0,0,794
45,-0.005928632330848045,0.0027399514493217547,0.027584592207003187,2.394277285435218e-10,0.00033155520899348287,0,0,0,0,140
46,-0.0060773605157764645,0.0026428434730898292,0.02743051911691432,5.819542298762468e-10,0.0003437731663457809,0,0,0,0,341
47,-0.0032992030206570916,0.0022505712896766926,0.03388426920849877,3.5189911704083457e-10,0.0003227075840879474,0,0,0,0,206
48,-0.0032575689149835067,0.0018730817976784135,0.03379998664746705,2.121619373926581e-10,0.00036737700014248173,0,0,0,0,124
49,-0.0032645846613958258,0.0017920221069637969,0.03393825422365235,2.3601950464966383e-10,0.00038507427450887755,0,0,0,0,138
50,-0.0034950127527493343,0.0021830435320432614,0.0348056641735633,6.262611404964004e-10,0.000556442889944775,0,0,0,0,367
51,-0.0033593529071368213,0.002128225008343674,0.034578648187349605,4.626663935912183e-10,0.000501959729377067,0,0,0,0,271
52,-0.00324661729341187,0.0022106673147779215,0.03510605168214138,2.885913582124229e-09,0.000709993289453325,0,0,0,0,1693
53,-0.006611199913294746,0.0017011587840667357,0.034757277415086996,6.3179950432391956e-09,0.0009695300425969071,0,0,0,0,3707
54,-0.005845108105859982,0.0019221637327193285,0.0340090263532205,5.103815281052297e-10,0.0005560299638605605,0,0,0,0,299
55,-0.006393969482114368,0.0015351746073781465,0.03417684763122874,1.452755434756956e-09,0.0006275971122141692,0,0,0,0,852
56,-0.005735882416934286,0.001952876832031235,0.033961791924421454,2.0193726571108423e-10,0.0005448111444645388,0,0,0,0,118
57,-0.005437678089588793,0.002025156569098658,0.03469628969235778,2.253688049813577e-09,0.0005635818547920182,0,0,0,0,1322
58,-0.004594218625915939,0.0016396806840463967,0.035047951720761215,2.2076770272464946e-09,0.0005312612976857216,0,0,0,0,1295
59,-0.0060553414510632194,0.00048089622674305323,0.03368686305792411,5.972912373986077e-10,0.00026434825161681687,0,0,0,0,350
60,-0.006218860926626301,-0.00029358420980987087,0.03459276441438598,2.6234803422971657e-09,0.0006992298417231795,0,0,0,0,1539
61,-0.0063132632803543495,0.0012111318176644041,0.03187421317420376,2.649894077474565e-10,0.00028925585536146187,0,0,0,0,155
62,-0.0069225002874833885,0.0015632183902043295,0.0325409221523346,8.886943803234634e-10,0.0003403214621877183,0,0,1,1,521
63,-0.007083105152390593,0.001377884194867957,0.03291344921666402,1.7560873613103146e-09,0.0003918367486510551,0,0,1,1,1030
64,-0.006469666901278333,0.0002475119640858298,0.03279100768248604,2.377236165965928e-10,0.0002793964353578201,0,0,0,0,139
65,-0.0062127818005732185,0.00021204130069847648,0.03242995922773501,3.0929631836761e-10,0.00029941410872675407,0,0,0,0,181
66,-0.006731111450436807,-0.00019055407976959862,0.032762441003029316,9.807164254576284e-10,0.0003382715641745516,0,0,1,1,575
67,-0.0032607369246389017,0.0015103001449500333,0.03216720025404167,1.7467147456022054e-10,0.0003133035337513993,0,0,0,0,102
68,-0.00305043043825346,0.0014552988420066277,0.03229292625939261,1.7467147456022054e-10,0.0003130531525123635,0,0,0,0,102
69,0.002429421494294709,0.006255895813773901,0.0054048261422573384,8.137134546585883e-10,0.00029894919617532995,0,0,0,0,477
70,0.0018745125017378675,0.006128966385372745,0.005561231837263166,3.6723612456319536e-10,0.00034515178890470613,0,0,0,0,215
71,-0.003724525813679717,-0.000926672032822503,0.007022395656962265,3.0247987057989405e-10,0.00037645045131485036,0,0,0,0,177
72,0.00661178856598156,-0.0013117588456005899,0.004919063347582795,3.5360322898776354e-10,0.00039765196907703244,0,0,0,0,207
73,0.002725247194726398,0.0062053865421793615,0.003793991432518319,1.64702419670686e-09,0.00042234688539442486,0,0,0,0,966
74,0.002556317835078951,0.005679913541536977,0.0030449939941329923,3.1952099004918386e-10,0.0005864901053323383,0,0,0,0,187
75,0.002493937114915104,0.006275074843311238,0.004011548618036197,9.841246493514864e-10,0.0003915457729202135,0,0,0,0,577
76,0.0023301430936053737,0.005964551056966472,0.005038749690907539,2.9566342279217817e-10,0.00032433190722621827,0,0,0,0,173
77,-0.002963942354380964,-0.0012138380934490793,0.007364842836749339,2.2409072102116095e-10,0.0003941435174097833,0,0,0,0,131
78,-0.0064697486871833545,-0.00017843151063565878,0.0007338143152665776,3.022242537878547e-09,0.0003702703798481615,0,0,0,0,1773
79,-0.0067461695017893095,-0.0006369360076957352,0.0015706266794801107,1.1000042617426573e-09,0.00019805896626114313,0,0,0,0,645
80,-0.005756596480301673,-0.0016104015439525516,0.00032126690377026805,1.3607333896227913e-09,0.0007021519145771446,0,0,0,0,798
81,-0.0008935219674586938,0.0009162086754975411,0.0011526373303242783,1.1477193962566684e-09,0.0002412472780000675,0,0,0,0,673
82,-0.006393061585083513,-0.00012708051127490564,0.0023249024509348973,1.6615091482557564e-10,0.00038141750936125467,0,0,0,0,97
83,-0.005849751941848455,0.00226866701141447,0.027673059541553652,2.2749894491501892e-10,0.0003596011741566692,0,0,0,0,133
84,-0.005975942677482702,0.002265847013733377,0.02754130609620754,2.939593108452492e-10,0.00035864782163675735,0,0,0,0,172
85,-0.0047364936094602935,0.0009380256005288946,0.03097137084470935,3.808690201386272e-10,0.00039451395350402084,0,0,0,0,223
86,-0.0052866766198046864,0.0006763947732886244,0.030382009635684496,3.4167444535926064e-10,0.0004052831012170238,0,0,0,0,200
87,-0.005335884709902098,-0.00042602680253093746,0.030950587801045426,2.22386609074232e-10,0.0002564799124169923,0,0,0,0,130
88,-0.005178469100515937,0.0007738679680143257,0.02999151070185928,8.094531747912658e-11,0.0005124176246445164,0,0,0,0,47
89,-0.00512719533967148,0.0006976115232211353,0.02985172058323612,1.2866045199313805e-10,0.0004996589940219725,0,0,0,0,75
90,-0.00552280527855444,0.0026497867257905486,0.02963923350768558,8.435354137298455e-11,0.0005104451212245403,0,0,0,0,49
91,-0.005493640017187724,0.0026805796162941956,0.029726105630136525,3.834251880590206e-11,0.0005252338032724052,0,0,0,0,22
92,-0.0018966364482494338,0.0027963984508220735,0.02947815083691918,3.04183982526823e-10,0.00034400581390944265,0,0,0,0,178
93,0.00309341386133754,0.006219262681632735,0.005853503339367033,1.2499661130724075e-09,0.0002703243830305483,0,0,0,0,733
94,-0.004370700839786897,-0.004901585843012565,0.017411791736631783,7.642942081976478e-10,0.00021969223561520916,0,0,0,0,448
95,-0.004426789602946924,-0.005300871799166534,0.01826968440175466,8.716532608541737e-10,0.0002686287226496992,0,0,0,0,511
96,-0.0046444466549542774,-0.004615611166487714,0.0185790085370025,2.6158118385359855e-10,0.00022911345419625165,0,0,0,0,153
97,0.003520950985546598,0.0034350092767741233,0.012672347767915199,3.04183982526823e-10,0.00031354314517204366,0,0,0,0,178
