throat_id,pore_1,pore_2,particle_1,particle_2,particle_3,x_m,y_m,z_m,length_m,radius_m,area_m2
0,0,2,1721,1657,1663,0.0021571547745571117,-0.0059631307247450995,0.03399042431429107,0.0002568039966402273,0.0007373472687241827,1.7080242188302413e-06
1,0,152,1814,1657,1663,0.0024335135689144355,-0.005815452719780137,0.03362455345955149,0.0012895059216814367,0.0004657678186165494,6.815360448263264e-07
2,0,3610,1814,1721,1657,0.0018262003843702904,-0.005600974256188662,0.03389856331729319,0.0006030961676433762,0.0005745351754405907,1.0370104170373065e-06
3,1,611,104,109,76,-0.0049344529240707286,0.004219250392233232,0.0012412028803092372,0.00016449250901203567,0.0003827628340355543,4.602665310694641e-07
4,1,604,104,79,76,-0.005032720910541462,0.0039583047005868205,0.001480857245562635,0.0005530934053259025,0.0003224128125688272,3.2656862454005416e-07
5,2,541,1669,1657,1663,0.0034518586986516573,-0.005221173677628635,0.033899416317164636,0.0023710357631761656,0.00024211462934076633,1.841585708933025e-07
6,2,635,1669,1721,1657,0.00259232009299908,-0.006034738424513516,0.034906359706836664,0.00020731559745432076,0.001162885673339973,4.248385450643995e-06
7,3,1763,221,36,18,-0.0007405533054031341,-0.006360853797139903,0.0014759390523007877,0.0005684040378918122,0.0003209190406130508,3.2354958202126204e-07
8,3,3932,221,6,36,-0.0010623889766971104,-0.006278291622293801,0.0013495571781930937,3.3315845238203854e-07,0.0003744849046689796,4.405736356676067e-07
9,4,1002,176,39,19,-0.00059811445279395,0.0006277179052350371,0.0012141213674508593,0.0014903922484847862,0.00012371527907040778,4.808355297714997e-08
10,4,303,147,39,19,-0.000580391401333523,4.9183234554992785e-06,0.001717823497957841,0.0009243602572968986,0.00017032127592260787,9.113552010494346e-08
11,4,30,147,176,19,-0.0010777245865705681,0.00025979481269579037,0.0014958791724483857,0.00016955567299943464,0.0003505263064231013,3.8600337855569487e-07
12,4,25,147,176,39,-0.0011778657758323846,0.00021858067075627172,0.0014440933252591584,0.00017305303047518804,0.00034490630612101,3.7372499305080556e-07
13,5,1251,75,290,101,0.006568423660629415,4.086378474960358e-05,0.001379774155748986,0.0006456071183096047,0.00023709157592190168,1.7659651117676588e-07
14,5,686,75,290,115,0.006576198672949898,-0.0002501346569528168,0.0013384427123556229,0.0007365858804583026,0.0002512817976058308,1.9836814547305481e-07
15,6,162,86,154,190,-0.00450226444276027,0.0006558596939506323,0.0013597012812888694,0.000631587927125536,0.0002835629175382558,2.52608956532316e-07
16,6,169,70,154,190,-0.005052449199978238,0.0010411620666692556,0.0015007380962569461,0.0006680120604255055,0.000282705174416471,2.5108304551904673e-07
17,6,163,70,86,190,-0.004750494254995968,0.001023594059986476,0.0017255296338736076,0.000446110088853502,0.00032768593794487344,3.3733816820509256e-07
18,6,1436,70,86,154,-0.004710378634857849,0.0006108541194411681,0.001667541438014764,0.000352968523224699,0.0003283606664910005,3.387288047854061e-07
19,7,65,51,327,258,-0.0001863528637161789,0.003176567562810272,0.005510770983595245,0.0008651730983565532,0.00014824749657764587,6.904378781640957e-08
20,7,2467,450,327,258,-0.00018501336372249037,0.0033783481113814798,0.006055050560627955,0.0009056589202308395,0.00015365011397035764,7.416784255790451e-08
21,7,101,450,51,258,0.00017152250846056718,0.0035974230789192606,0.0056770976460001,0.0004746782432211311,0.00020875679770136866,1.3690872473048987e-07
22,7,1211,450,51,327,-0.00015890351521543285,0.003751936934637893,0.00561506176144872,0.0007679028610223482,0.00020469492205682038,1.3163276710687803e-07
23,8,1288,589,911,632,-0.00041504840130877246,0.006407964921468396,0.015827593851072377,0.0005942020089496554,0.00029891929927632424,2.8070993506075657e-07
24,8,1266,794,911,632,-0.0005008016617068456,0.006335616624491736,0.01582854365636942,0.0005967455486862327,0.0002988178316104599,2.8051939435151666e-07
25,8,105,794,589,632,-0.0004613069679139741,0.006375394064230289,0.01531192236120792,0.0009970369243406307,0.00021292736193199567,1.4243372080859936e-07
26,8,9,794,589,911,-0.0007148148783077082,0.006677610477794281,0.015499838859260422,0.0012207329255804309,0.00021256828411678164,1.419537292858791e-07
27,9,110,794,612,911,-0.0008833032833076368,0.007070979895945786,0.015100010706755962,0.0007567276804757113,0.0004505403034708327,6.377011015435019e-07
28,9,106,794,612,589,-0.0007182105322531304,0.006680462419018862,0.01484621736672287,0.0010785046671183322,0.00028786805259703376,2.603375493595602e-07
29,10,298,582,465,518,0.006099590692152835,0.002516185898677683,0.009361010193547384,0.001023470135296428,0.00019752088510743024,1.2256766675193954e-07
30,10,1875,410,465,518,0.0061472740861481905,0.0019434913792931588,0.00919859607458851,0.0009163757657042427,0.00012573827939911996,4.966894084188911e-08
31,10,886,410,582,518,0.006021503737117579,0.002287377967575949,0.00965157096854809,0.0004956537575205209,0.00020691077367588934,1.344980791405128e-07
32,11,1876,410,443,465,0.006752366255497688,0.0012177094196824199,0.008839401428480293,9.530792131521555e-05,0.00032929198284368936,3.4065297583160754e-07
33,11,1874,410,443,610,0.006763529461712788,0.0011872168217978958,0.008848097100477018,8.354943730252677e-05,0.00032968747330709757,3.4147173799326747e-07
34,12,121,660,951,710,0.006168466895408179,0.0025930765095960586,0.01677958857119009,0.0007641110912446242,0.0002455057292522837,1.8935341223079146e-07
35,12,13,999,951,710,0.00635744883813545,0.0029717905234378154,0.017040642589590593,0.0006451950465407666,0.0002919397946504,2.677543092434992e-07
36,12,122,999,660,951,0.006211447830068522,0.002463850801812611,0.017190742863754237,0.0008896820606748575,0.00022614542106777784,1.6066655070962364e-07
37,13,1399,966,951,710,0.00582561025906651,0.0034335501017447325,0.016661141421417874,0.0011011263580480697,0.00015463607730846723,7.512275754936305e-08
38,13,3354,999,966,951,0.00618924223821851,0.0035687149138110396,0.017427277893839917,0.0006049745371603101,0.00033368959373397363,3.4981239917271097e-07
39,14,5998,824,957,585,0.006644313626593427,0.000634574674531749,0.016558335595099085,0.0008452175740549424,0.000364463153244311,4.173084024040922e-07
40,14,1371,824,660,585,0.006936744484262092,0.0007214826728278292,0.01677376520173312,0.0008763619859630775,0.0003738558519428703,4.390947441425926e-07
41,14,123,824,660,957,0.006697654337122246,0.000752317008920243,0.016618029317532663,0.0003909824835708289,0.0003777202096509406,4.4821905624499527e-07
42,15,1394,581,628,995,0.004828446933096862,0.004788938663641902,0.014511436695782424,0.0012752184110838734,0.0001667340409354539,8.733703102961083e-08
43,15,16,581,620,995,0.004726667878611416,0.004939085854053666,0.013831009276115294,0.000996520387599417,0.00019710067905286566,1.220467204109071e-07
44,15,17,581,620,628,0.004851196083102331,0.005443093280525854,0.014244917275153951,0.0007075728184779801,0.0003833144631980168,4.6159413852432803e-07
45,16,53,713,620,995,0.0048021703311242215,0.004660660936236873,0.013396371476777793,0.0004448849102817124,0.00022680525678984477,1.6160548804885638e-07
46,16,445,581,713,995,0.004631158236056295,0.004425992453605891,0.013730616723808525,0.000640100657214027,0.0002223098376342899,1.55262736264649e-07
47,16,18,581,713,620,0.004176699813868696,0.004809589364167347,0.013451441914067497,0.0011827685201244319,0.00012781242733218617,5.132110967836239e-08
48,17,448,581,654,628,0.0041228522453855415,0.005382192684785101,0.015055961751515173,0.0014316020472691599,0.00017849722355157722,1.0009509662928026e-07
49,17,112,581,654,620,0.004191789455198809,0.006053948017925394,0.014319136364734454,0.0005860370209294005,0.0005179482728173804,8.427963596443543e-07
50,18,62,784,713,620,0.003931966431711039,0.004960118104533598,0.01273640709021018,0.0011442874090937338,0.00015363780706273693,7.415596179572507e-08
51,18,115,581,784,620,0.0035750717175641175,0.004966905482151484,0.013242785465208717,0.00036414030011049087,0.00034487017118776974,3.7364668876922293e-07
52,18,296,581,784,713,0.003510783653876654,0.004949158686838268,0.01326145191395524,0.00028803096467853035,0.0003433229161355376,3.7030148876919086e-07
53,19,171,199,70,154,-0.006006816252187469,0.0007440087851706286,0.0014004885547627465,0.0011362714351800575,0.00021124213519851714,1.401880419682075e-07
54,19,1467,60,70,154,-0.006290135186246689,0.00030796350412659146,0.0014555261491617738,3.437664234042227e-05,0.000350384578957184,3.8569129800799414e-07
55,19,1473,60,199,154,-0.0062634930506157305,0.00031113995188447645,0.0014911936798436105,7.641396908135896e-05,0.000349820950844646,3.8445145112204787e-07
56,19,72,60,199,70,-0.006394608133778074,0.0007652967378082402,0.0016898289899249627,0.0008848712154009488,0.00021047444209828842,1.3917095478149064e-07
57,20,625,16,182,50,0.0040300259379237565,-0.005369620640318931,0.0015974771727528202,0.00031980822986183566,0.0003245979807128444,3.3101029423264443e-07
58,20,40,16,161,50,0.004528666170780074,-0.004970895527233916,0.0015989596347152349,0.001275736096534869,0.00013087723541154166,5.381187167739419e-08
59,20,21,16,161,182,0.0038864892043738537,-0.0052630858249328285,0.0019369881370951182,0.0008081467496368686,0.000258830209002939,2.1046495883518868e-07
60,21,47,82,161,182,0.0037408540620426246,-0.005257942212651937,0.0025557312706462193,0.0004908278037955012,0.0003096124072689727,3.0115257771019774e-07
61,21,583,16,82,182,0.003556465562401521,-0.005134678153699368,0.002219386019961588,0.0005402988859072181,0.00032781476342227,3.3760346059610125e-07
62,21,1731,16,82,161,0.003978781976977395,-0.004778610371348337,0.0025186137577889577,0.0008065996896886566,0.000229065032418408,1.6484184549187993e-07
